attempts,probability,status,block,decryption_level
8407,0.62,susceptible,attempt,advanced
8408,0.71,intercepted,block,advanced
8409,0.76,intercepted,block,advanced
8410,0.66,intercepted,block,advanced
8411,0.73,intercepted,block,advanced
8412,0.74,intercepted,block,advanced
8413,0.83,intercepted,block,advanced
8414,0.63,susceptible,attempt,advanced
8415,0.73,intercepted,block,advanced
8416,0.77,intercepted,block,advanced
8417,0.72,intercepted,block,advanced
8418,0.69,intercepted,block,advanced
8419,0.74,intercepted,block,advanced
8420,0.65,intercepted,block,advanced
8421,0.7,intercepted,block,advanced
8422,0.78,intercepted,block,advanced
8423,0.59,susceptible,attempt,advanced
8424,0.79,intercepted,block,advanced
8425,0.73,intercepted,block,advanced
8426,0.7,intercepted,block,advanced
8427,0.76,intercepted,block,advanced
8428,0.76,intercepted,block,advanced
8429,0.71,intercepted,block,advanced
8430,0.67,intercepted,block,advanced
8431,0.66,intercepted,block,advanced
8432,0.7,intercepted,block,advanced
8433,0.7,intercepted,block,advanced
8434,0.75,intercepted,block,advanced
8435,0.72,intercepted,block,advanced
8436,0.66,intercepted,block,advanced
8437,0.67,intercepted,block,advanced
8438,0.72,intercepted,block,advanced
8439,0.74,intercepted,block,advanced
8440,0.83,intercepted,block,advanced
8441,0.73,intercepted,block,advanced
8442,0.79,intercepted,block,advanced
8443,0.66,intercepted,block,advanced
8444,0.73,intercepted,block,advanced
8445,0.83,intercepted,block,advanced
8446,0.71,intercepted,block,advanced
8447,0.75,intercepted,block,advanced
8448,0.74,intercepted,block,advanced
8449,0.72,intercepted,block,advanced
8450,0.68,intercepted,block,advanced
8451,0.7,intercepted,block,advanced
8452,0.81,intercepted,block,advanced
8453,0.76,intercepted,block,advanced
8454,0.77,intercepted,block,advanced
8455,0.73,intercepted,block,advanced
8456,0.61,susceptible,attempt,advanced
8457,0.66,intercepted,block,advanced
8458,0.83,intercepted,block,advanced
8459,0.77,intercepted,block,advanced
8460,0.82,intercepted,block,advanced
8461,0.76,intercepted,block,advanced
8462,0.85,intercepted,block,advanced
8463,0.54,susceptible,attempt,advanced
8464,0.89,intercepted,block,advanced
8465,0.71,intercepted,block,advanced
8466,0.6,susceptible,attempt,advanced
8467,0.76,intercepted,block,advanced
8468,0.72,intercepted,block,advanced
8469,0.6,susceptible,attempt,advanced
8470,0.71,intercepted,block,advanced
8471,0.74,intercepted,block,advanced
8472,0.82,intercepted,block,advanced
8473,0.67,intercepted,block,advanced
8474,0.67,intercepted,block,advanced
8475,0.76,intercepted,block,advanced
8476,0.75,intercepted,block,advanced
8477,0.76,intercepted,block,advanced
8478,0.74,intercepted,block,advanced
8479,0.66,intercepted,block,advanced
8480,0.8,intercepted,block,advanced
8481,0.67,intercepted,block,advanced
8482,0.73,intercepted,block,advanced
8483,0.72,intercepted,block,advanced
8484,0.58,susceptible,attempt,advanced
8485,0.74,intercepted,block,advanced
8486,0.74,intercepted,block,advanced
8487,0.62,susceptible,attempt,advanced
8488,0.71,intercepted,block,advanced
8489,0.74,intercepted,block,advanced
8490,0.72,intercepted,block,advanced
8491,0.67,intercepted,block,advanced
8492,0.79,intercepted,block,advanced
8493,0.71,intercepted,block,advanced
8494,0.71,intercepted,block,advanced
8495,0.81,intercepted,block,advanced
8496,0.71,intercepted,block,advanced
8497,0.69,intercepted,block,advanced
8498,0.75,intercepted,block,advanced
8499,0.75,intercepted,block,advanced
8500,0.72,intercepted,block,advanced
8501,0.74,intercepted,block,advanced
8502,0.69,intercepted,block,advanced
8503,0.75,intercepted,block,advanced
8504,0.76,intercepted,block,advanced
8505,0.77,intercepted,block,advanced
8506,0.79,intercepted,block,advanced
8507,0.69,intercepted,block,advanced
8508,0.79,intercepted,block,advanced
8509,0.65,intercepted,block,advanced
8510,0.79,intercepted,block,advanced
8511,0.73,intercepted,block,advanced
8512,0.69,intercepted,block,advanced
8513,0.73,intercepted,block,advanced
8514,0.69,intercepted,block,advanced
8515,0.72,intercepted,block,advanced
8516,0.83,intercepted,block,advanced
8517,0.79,intercepted,block,advanced
8518,0.71,intercepted,block,advanced
8519,0.67,intercepted,block,advanced
8520,0.79,intercepted,block,advanced
8521,0.73,intercepted,block,advanced
8522,0.71,intercepted,block,advanced
8523,0.75,intercepted,block,advanced
8524,0.76,intercepted,block,advanced
8525,0.7,intercepted,block,advanced
8526,0.79,intercepted,block,advanced
8527,0.73,intercepted,block,advanced
8528,0.74,intercepted,block,advanced
8529,0.68,intercepted,block,advanced
8530,0.6,susceptible,attempt,advanced
8531,0.74,intercepted,block,advanced
8532,0.85,intercepted,block,advanced
8533,0.73,intercepted,block,advanced
8534,0.74,intercepted,block,advanced
8535,0.68,intercepted,block,advanced
8536,0.72,intercepted,block,advanced
8537,0.74,intercepted,block,advanced
8538,0.77,intercepted,block,advanced
8539,0.74,intercepted,block,advanced
8540,0.69,intercepted,block,advanced
8541,0.74,intercepted,block,advanced
8542,0.71,intercepted,block,advanced
8543,0.74,intercepted,block,advanced
8544,0.65,intercepted,block,advanced
8545,0.79,intercepted,block,advanced
8546,0.58,susceptible,attempt,advanced
8547,0.79,intercepted,block,advanced
8548,0.76,intercepted,block,advanced
8549,0.74,intercepted,block,advanced
8550,0.78,intercepted,block,advanced
8551,0.69,intercepted,block,advanced
8552,0.68,intercepted,block,advanced
8553,0.66,intercepted,block,advanced
8554,0.7,intercepted,block,advanced
8555,0.74,intercepted,block,advanced
8556,0.77,intercepted,block,advanced
8557,0.75,intercepted,block,advanced
8558,0.73,intercepted,block,advanced
8559,0.78,intercepted,block,advanced
8560,0.7,intercepted,block,advanced
8561,0.68,intercepted,block,advanced
8562,0.75,intercepted,block,advanced
8563,0.64,susceptible,attempt,advanced
8564,0.79,intercepted,block,advanced
8565,0.74,intercepted,block,advanced
8566,0.73,intercepted,block,advanced
8567,0.64,susceptible,attempt,advanced
8568,0.64,susceptible,attempt,advanced
8569,0.78,intercepted,block,advanced
8570,0.72,intercepted,block,advanced
8571,0.65,intercepted,block,advanced
8572,0.75,intercepted,block,advanced
8573,0.8,intercepted,block,advanced
8574,0.75,intercepted,block,advanced
8575,0.8,intercepted,block,advanced
8576,0.68,intercepted,block,advanced
8577,0.77,intercepted,block,advanced
8578,0.83,intercepted,block,advanced
8579,0.67,intercepted,block,advanced
8580,0.76,intercepted,block,advanced
8581,0.67,intercepted,block,advanced
8582,0.69,intercepted,block,advanced
8583,0.73,intercepted,block,advanced
8584,0.73,intercepted,block,advanced
8585,0.72,intercepted,block,advanced
8586,0.71,intercepted,block,advanced
8587,0.66,intercepted,block,advanced
8588,0.75,intercepted,block,advanced
8589,0.83,intercepted,block,advanced
8590,0.69,intercepted,block,advanced
8591,0.73,intercepted,block,advanced
8592,0.72,intercepted,block,advanced
8593,0.68,intercepted,block,advanced
8594,0.65,intercepted,block,advanced
8595,0.8,intercepted,block,advanced
8596,0.73,intercepted,block,advanced
8597,0.66,intercepted,block,advanced
8598,0.61,susceptible,attempt,advanced
8599,0.7,intercepted,block,advanced
8600,0.74,intercepted,block,advanced
8601,0.72,intercepted,block,advanced
8602,0.73,intercepted,block,advanced
8603,0.7,intercepted,block,advanced
8604,0.75,intercepted,block,advanced
8605,0.72,intercepted,block,advanced
8606,0.78,intercepted,block,advanced
8607,0.64,susceptible,attempt,advanced
8608,0.86,intercepted,block,advanced
8609,0.67,intercepted,block,advanced
8610,0.8,intercepted,block,advanced
8611,0.67,intercepted,block,advanced
8612,0.73,intercepted,block,advanced
8613,0.72,intercepted,block,advanced
8614,0.78,intercepted,block,advanced
8615,0.79,intercepted,block,advanced
8616,0.73,intercepted,block,advanced
8617,0.68,intercepted,block,advanced
8618,0.71,intercepted,block,advanced
8619,0.64,susceptible,attempt,advanced
8620,0.76,intercepted,block,advanced
8621,0.83,intercepted,block,advanced
8622,0.7,intercepted,block,advanced
8623,0.65,intercepted,block,advanced
8624,0.73,intercepted,block,advanced
8625,0.72,intercepted,block,advanced
8626,0.79,intercepted,block,advanced
8627,0.73,intercepted,block,advanced
8628,0.76,intercepted,block,advanced
8629,0.69,intercepted,block,advanced
8630,0.72,intercepted,block,advanced
8631,0.8,intercepted,block,advanced
8632,0.84,intercepted,block,advanced
8633,0.71,intercepted,block,advanced
8634,0.75,intercepted,block,advanced
8635,0.64,susceptible,attempt,advanced
8636,0.75,intercepted,block,advanced
8637,0.67,intercepted,block,advanced
8638,0.73,intercepted,block,advanced
8639,0.81,intercepted,block,advanced
8640,0.64,susceptible,attempt,advanced
8641,0.78,intercepted,block,advanced
8642,0.77,intercepted,block,advanced
8643,0.78,intercepted,block,advanced
8644,0.78,intercepted,block,advanced
8645,0.63,susceptible,attempt,advanced
8646,0.7,intercepted,block,advanced
8647,0.69,intercepted,block,advanced
8648,0.64,susceptible,attempt,advanced
8649,0.77,intercepted,block,advanced
8650,0.81,intercepted,block,advanced
8651,0.74,intercepted,block,advanced
8652,0.86,intercepted,block,advanced
8653,0.74,intercepted,block,advanced
8654,0.74,intercepted,block,advanced
8655,0.74,intercepted,block,advanced
8656,0.81,intercepted,block,advanced
8657,0.7,intercepted,block,advanced
8658,0.73,intercepted,block,advanced
8659,0.62,susceptible,attempt,advanced
8660,0.8,intercepted,block,advanced
8661,0.65,intercepted,block,advanced
8662,0.72,intercepted,block,advanced
8663,0.67,intercepted,block,advanced
8664,0.76,intercepted,block,advanced
8665,0.64,susceptible,attempt,advanced
8666,0.86,intercepted,block,advanced
8667,0.78,intercepted,block,advanced
8668,0.74,intercepted,block,advanced
8669,0.79,intercepted,block,advanced
8670,0.78,intercepted,block,advanced
8671,0.71,intercepted,block,advanced
8672,0.69,intercepted,block,advanced
8673,0.74,intercepted,block,advanced
8674,0.71,intercepted,block,advanced
8675,0.76,intercepted,block,advanced
8676,0.74,intercepted,block,advanced
8677,0.73,intercepted,block,advanced
8678,0.78,intercepted,block,advanced
8679,0.74,intercepted,block,advanced
8680,0.71,intercepted,block,advanced
8681,0.68,intercepted,block,advanced
8682,0.74,intercepted,block,advanced
8683,0.74,intercepted,block,advanced
8684,0.73,intercepted,block,advanced
8685,0.74,intercepted,block,advanced
8686,0.77,intercepted,block,advanced
8687,0.74,intercepted,block,advanced
8688,0.61,susceptible,attempt,advanced
8689,0.69,intercepted,block,advanced
8690,0.72,intercepted,block,advanced
8691,0.86,intercepted,block,advanced
8692,0.82,intercepted,block,advanced
8693,0.76,intercepted,block,advanced
8694,0.59,susceptible,attempt,advanced
8695,0.73,intercepted,block,advanced
8696,0.64,susceptible,attempt,advanced
8697,0.62,susceptible,attempt,advanced
8698,0.57,susceptible,attempt,advanced
8699,0.73,intercepted,block,advanced
8700,0.65,intercepted,block,advanced
8701,0.79,intercepted,block,advanced
8702,0.69,intercepted,block,advanced
8703,0.73,intercepted,block,advanced
8704,0.79,intercepted,block,advanced
8705,0.81,intercepted,block,advanced
8706,0.7,intercepted,block,advanced
8707,0.71,intercepted,block,advanced
8708,0.82,intercepted,block,advanced
8709,0.65,intercepted,block,advanced
8710,0.69,intercepted,block,advanced
8711,0.75,intercepted,block,advanced
8712,0.81,intercepted,block,advanced
8713,0.69,intercepted,block,advanced
8714,0.76,intercepted,block,advanced
8715,0.76,intercepted,block,advanced
8716,0.68,intercepted,block,advanced
8717,0.68,intercepted,block,advanced
8718,0.73,intercepted,block,advanced
8719,0.71,intercepted,block,advanced
8720,0.67,intercepted,block,advanced
8721,0.75,intercepted,block,advanced
8722,0.78,intercepted,block,advanced
8723,0.69,intercepted,block,advanced
8724,0.64,susceptible,attempt,advanced
8725,0.76,intercepted,block,advanced
8726,0.73,intercepted,block,advanced
8727,0.75,intercepted,block,advanced
8728,0.78,intercepted,block,advanced
8729,0.67,intercepted,block,advanced
8730,0.8,intercepted,block,advanced
8731,0.71,intercepted,block,advanced
8732,0.7,intercepted,block,advanced
8733,0.64,susceptible,attempt,advanced
8734,0.74,intercepted,block,advanced
8735,0.67,intercepted,block,advanced
8736,0.71,intercepted,block,advanced
8737,0.68,intercepted,block,advanced
8738,0.67,intercepted,block,advanced
8739,0.69,intercepted,block,advanced
8740,0.79,intercepted,block,advanced
8741,0.69,intercepted,block,advanced
8742,0.71,intercepted,block,advanced
8743,0.74,intercepted,block,advanced
8744,0.87,intercepted,block,advanced
8745,0.85,intercepted,block,advanced
8746,0.74,intercepted,block,advanced
8747,0.72,intercepted,block,advanced
8748,0.72,intercepted,block,advanced
8749,0.85,intercepted,block,advanced
8750,0.67,intercepted,block,advanced
8751,0.77,intercepted,block,advanced
8752,0.79,intercepted,block,advanced
8753,0.72,intercepted,block,advanced
8754,0.79,intercepted,block,advanced
8755,0.54,susceptible,attempt,advanced
8756,0.69,intercepted,block,advanced
8757,0.74,intercepted,block,advanced
8758,0.7,intercepted,block,advanced
8759,0.67,intercepted,block,advanced
8760,0.72,intercepted,block,advanced
8761,0.79,intercepted,block,advanced
8762,0.75,intercepted,block,advanced
8763,0.77,intercepted,block,advanced
8764,0.77,intercepted,block,advanced
8765,0.66,intercepted,block,advanced
8766,0.68,intercepted,block,advanced
8767,0.73,intercepted,block,advanced
8768,0.78,intercepted,block,advanced
8769,0.67,intercepted,block,advanced
8770,0.73,intercepted,block,advanced
8771,0.7,intercepted,block,advanced
8772,0.79,intercepted,block,advanced
8773,0.76,intercepted,block,advanced
8774,0.73,intercepted,block,advanced
8775,0.74,intercepted,block,advanced
8776,0.75,intercepted,block,advanced
8777,0.73,intercepted,block,advanced
8778,0.84,intercepted,block,advanced
8779,0.68,intercepted,block,advanced
8780,0.75,intercepted,block,advanced
8781,0.68,intercepted,block,advanced
8782,0.69,intercepted,block,advanced
8783,0.67,intercepted,block,advanced
8784,0.8,intercepted,block,advanced
8785,0.69,intercepted,block,advanced
8786,0.69,intercepted,block,advanced
8787,0.7,intercepted,block,advanced
8788,0.68,intercepted,block,advanced
8789,0.79,intercepted,block,advanced
8790,0.61,susceptible,attempt,advanced
8791,0.75,intercepted,block,advanced
8792,0.74,intercepted,block,advanced
8793,0.66,intercepted,block,advanced
8794,0.74,intercepted,block,advanced
8795,0.68,intercepted,block,advanced
8796,0.78,intercepted,block,advanced
8797,0.67,intercepted,block,advanced
8798,0.75,intercepted,block,advanced
8799,0.75,intercepted,block,advanced
8800,0.72,intercepted,block,advanced
8801,0.72,intercepted,block,advanced
8802,0.71,intercepted,block,advanced
8803,0.73,intercepted,block,advanced
8804,0.71,intercepted,block,advanced
8805,0.65,intercepted,block,advanced
8806,0.68,intercepted,block,advanced
8807,0.78,intercepted,block,advanced
8808,0.89,intercepted,block,advanced
8809,0.74,intercepted,block,advanced
8810,0.79,intercepted,block,advanced
8811,0.69,intercepted,block,advanced
8812,0.77,intercepted,block,advanced
8813,0.84,intercepted,block,advanced
8814,0.77,intercepted,block,advanced
8815,0.76,intercepted,block,advanced
8816,0.7,intercepted,block,advanced
8817,0.63,susceptible,attempt,advanced
8818,0.71,intercepted,block,advanced
8819,0.71,intercepted,block,advanced
8820,0.74,intercepted,block,advanced
8821,0.7,intercepted,block,advanced
8822,0.75,intercepted,block,advanced
8823,0.74,intercepted,block,advanced
8824,0.72,intercepted,block,advanced
8825,0.7,intercepted,block,advanced
8826,0.85,intercepted,block,advanced
8827,0.79,intercepted,block,advanced
8828,0.67,intercepted,block,advanced
8829,0.8,intercepted,block,advanced
8830,0.78,intercepted,block,advanced
8831,0.73,intercepted,block,advanced
8832,0.71,intercepted,block,advanced
8833,0.68,intercepted,block,advanced
8834,0.58,susceptible,attempt,advanced
8835,0.69,intercepted,block,advanced
8836,0.75,intercepted,block,advanced
8837,0.73,intercepted,block,advanced
8838,0.72,intercepted,block,advanced
8839,0.7,intercepted,block,advanced
8840,0.6,susceptible,attempt,advanced
8841,0.76,intercepted,block,advanced
8842,0.85,intercepted,block,advanced
8843,0.66,intercepted,block,advanced
8844,0.78,intercepted,block,advanced
8845,0.72,intercepted,block,advanced
8846,0.66,intercepted,block,advanced
8847,0.7,intercepted,block,advanced
8848,0.75,intercepted,block,advanced
8849,0.75,intercepted,block,advanced
8850,0.69,intercepted,block,advanced
8851,0.68,intercepted,block,advanced
8852,0.7,intercepted,block,advanced
